location_see_also_uris,children,alternate_location_names,elevation,rank_at_foundation,parent,place_see_also_uris,dedication,location_category,earliest_attestation_label,earliest_attestation_max_year,english_place_name,place_references,founders,type,italian_place_name,longitude,comune,place_category,notes,attestation_types,record_status,reign_of_earliest_attestation_label,latitude,order,positional_accuracy_assesment,seismic_class_id,gender,earliest_attestation_min_year,historical_province,archaeological_remains,province
http://www.geonames.org/maps/google_38.004_15.317.html,,Mandanichium (unknown)|Mashjmonli (unknown)|Mandanich (unknown)|Mandanichi (unknown),319.0,Abbey,,,the Virgin Mary,representative,1100,1100,Saint Mary of Mandanici,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Count Roger I (Male),monastery,Santa Maria di Mandinici,15.33537,Mandanici,abbey,,"documentary, archaeological",draft,Reign of Count Roger I,37.995241,Basilian,generic_handheld_gps,1,Male,1100,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.804_12.438.html,,Marsa-Ali (unknown)|Marsa-Allah (unknown),53.0,Abbey,Abbey of Santa Maria della Crypta,,the Virgin Mary,representative,1145,1145,Saint Mary of the Grotto,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 21-24, 42-44, 195-196|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Admiral? Christodoulos? (Male),monastery,Santa Maria della Grotta,12.4424612,Marsala,abbey,"There is some confusion here. Lynn White (_Latin Monasticism in Norman Sicily_ (Cambridge, MA, 1938), 42), locates this house in Marsala. But Graham Loud thinks it was in Palermo but had been given a house in Marsala so that the monks of Palermo would revive the house to the west (_Latin Church in Norman Italy_, (Cambridge, UK, 2007), 508). If Scaduto (_Il monaschesimo basiliano nella Sicilia medievale_, p. 131-32), the confusion comes with the two houses having the same name, though the Palermo foundation also referred to as ""Santa Maria della Crypta."" In 1196, Empress Constance subjects the Marsala house to the Palermo one, hoping that the latter would revive the former. But they do seem to be separate sites, not a single one with confused names.","documentary, archaeological",draft,Reign of King Roger II,37.799186,Basilian,google_earth,2,Male,1145,Val di Mazara,unknown,Trapani
http://www.geonames.org/maps/google_38.274_15.537.html,,,0.0,Abbey,,,the Virgin Mary,associated_modern,before 1114,1114,Saint Mary of Massa,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Nicholas Grafeos (Male),monastery,Santa Maria di Massa,15.5368073,Messina,abbey,,documentary,draft,Reign of Count Roger II,38.2749769,Basilian,unknown,1,Male,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.126_15.489.html,,,167.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-santa-maria-di-mili-presso-messina/,the Virgin Mary,representative,1090,1090,Saint Mary of Mili,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Count Roger I (Male),monastery,Santa Maria di Mili,15.490884,Messina,abbey,,"documentary, archaeological",draft,Norman Conquest of Sicily,38.124229,Basilian,generic_handheld_gps,1,Male,1090,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.817_13.583.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),15.0,Abbey,,,the Virgin Mary,representative,1140,1140,Saint Mary of the Admiral,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 209-210|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42, 127n.4, 161, 289",Admiral George of Antioch (Male),monastery,Santa Maria dell'Ammiraglio,13.362868,Palermo,abbey,"In the charter dated August 1194 that witnesses William III's grant of a house (previously owned by Adelicia of Golisano) to Aloysa so that she can establish the nunnery, we read that ""Ab occidente est tenimentum ecclesie Sancte Marie de Admirato, et darbus [alley] unde habet introitum et exitum dicta domus . . . ."" ",documentary,draft,Reign of King Roger II,38.114766,Basilian,google_earth,2,Female,1140,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.571_14.903.html,,Bâtarnû (unknown)|Paternio (unknown)|Castrum Paternionis (unknown),300.0,Abbey,,,the Virgin Mary,representative,before 1166,1166,Saint Mary of Scala,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 124-126|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Hermit Steven (Male),monastery,Santa Maria di Scala,14.9212254,Paternò,abbey,"The ruins are located in Contrada Giaconia. Visited the site in July 2016. It is behind a padlocked fence, apparently on private property.  The images reflect how difficult it is to access it.","documentary, archaeological",draft,Regency of Queen Margaret of Navarre,37.5617072,Basilian,generic_handheld_gps,2,Male,,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.824_13.566.html,,Biccari (unknown)|Bikû (unknown)|Boico (unknown)|Biccarum (unknown)|Castrum Biccari (unknown),0.0,Abbey,,,the Virgin Mary,associated_modern,before 1097,1097,Saint Mary of Vicari,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 126-127|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Count Roger I (Male),monastery,Santa Maria di Vicari,13.571007,Vicari,abbey,,documentary,draft,Reign of Count Roger I,37.825702,Basilian,unknown,2,Male,,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.785_14.598.html,,Traina (unknown)|Targinis (unknown)|Trayna (unknown)|Castrum Troinae (unknown)|Castrum Trainae (unknown)|Draginat (unknown)|Targinis (unknown),0.0,Abbey,,,Saint Mercurius,associated_modern,1131,1131,Saint Mercurius of Troina,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",,monastery,San Mercurio di Troina,14.60082,Troina,abbey,,documentary,draft,Reign of King Roger II,37.78525,Basilian,unknown,2,Male,1131,Val Demone,unknown,Enna
http://www.geonames.org/maps/google_37.655_12.59.html,,Mâzar (unknown)|Castrum Maczarie (unknown),12.0,Abbey,,,Saint Michael the Archangel,representative,1124,1124,Saint Michael of Mazara,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Admiral George of Antioch (Male),monastery,San Michele di Mazara,12.590779,Mazara,abbey,,documentary,draft,Reign of Count Roger II,37.653498,Basilian,generic_handheld_gps,2,Female,1124,Val di Mazara,unknown,Trapani
http://www.geonames.org/maps/google_38.05_14.867.html,,Massîni (unknown),0.0,Abbey,,,Christ,associated_modern,,,Christ the Savior in Messina,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 168|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,Santissimo Salvatore di Messina,15.5210473,Messina,abbey,,documentary,draft,,38.1908266,Basilian,unknown,1,Female,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.109_14.829.html,,Ficcara (unknown)|Fulgerino (unknown)|Filarino (unknown)|Ficarie (unknown),0.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-del-san-michele-al-fulgerino-presso-piedimonte-etneo/,Saint Michael the Archangel,associated_modern,1131,1131,Saint Michael of Ficarra,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",,monastery,San Michele di Ficarra,14.8274471,Ficarra,abbey,,documentary,draft,Reign of King Roger II,38.1104051,Basilian,unknown,2,Male,1131,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.785_14.598.html,,Traina (unknown)|Targinis (unknown)|Trayna (unknown)|Castrum Troinae (unknown)|Castrum Trainae (unknown)|Draginat (unknown)|Targinis (unknown),853.0,Abbey,,http://www.medioevosicilia.eu/markIII/san-michele-arcangelo-di-troina/,Saint Michael the Archangel,representative,1081,1081,Saint Michael of Troina,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Count Roger I (Male),monastery,San Michele di Troina,14.6071177,Troina,abbey,"Town promotes an Arab-Norman itinerary, which includes Saint Michael. However, the monastery is accessed via private property. Call the comune in advance so that they can reach out to the owner.","documentary, archaeological",draft,Norman Conquest of Sicily,37.7732506,Basilian,generic_handheld_gps,2,Male,1081,Val Demone,unknown,Enna
http://www.geonames.org/maps/google_38.05_14.867.html,,Massîni (unknown),0.0,Abbey,,,Saint Nicander,associated_modern,1131,1131,Saint Nicander of Messina,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",,monastery,San Nicandro di Messina,15.554167,Messina,abbey,,documentary,draft,Reign of King Roger II,38.216111,Basilian,unknown,1,Male,1131,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.051_15.438.html,,Gitala (unknown),0.0,Abbey,,,Saint Nicander,associated_modern,1093,1093,Saint Nicander of San Nicone,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",Count Roger I (Male),monastery,San Nicandro di San Nicone,15.4367602,Italà?,abbey,"Luigi Santagati, _Viabilità e topografia della Sicilia antica_, vol 2 (Caltanissetta, 2013), 150 (s.v. ""San Nicone""), places San Nicone near Filangeri.",documentary,draft,Reign of Count Roger I,38.050838,Basilian,unknown,,Male,1093,Val Demone?,unknown,Messina?
http://www.geonames.org/maps/google_37.191_14.184.html,,Butheria (unknown)|Buthìr (unknown),0.0,Abbey,Abbey of Saint Mary of Licodia,,Saint Nicholas,associated_modern,1131,1131,Saint Nicholas of Canneto,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",,monastery,San Nicola di Canneto,14.1845535,Butera,abbey,,documentary,draft,Reign of King Roger II,37.1875953,Basilian,unknown,3,Male,1131,Val di Noto,unknown,Caltanissetta
http://www.geonames.org/maps/google_38.055_14.91.html,,Racuja (unknown)|Raccuglia (unknown)|Rahl kudyah (unknown)|Racudia (unknown)|Raccudia (unknown)|Castrum Raccuiae (unknown),665.0,Abbey,,,Saint Nicholas,representative,before 1101,1101,Saint Nicholas of Fico,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Count Roger I (Male),monastery,San Nicolò di Fico,14.916375,Raccuja,abbey,,documentary,draft,Regency of Countess Adelasia,38.0462583,Basilian,google_earth,2,Male,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.083_13.333.html,,Churchuro (unknown)|Churkaru (unknown)|Ci'irchuro (unknown),0.0,Abbey,,,Saint Nicholas,associated_modern,before 1141,1141,Saint Nicholas of Gurguro,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Theodore of Antioch (Male),monastery,San Nicola lo Gurguro,13.3336542,Palermo,abbey,,documentary,draft,Reign of King Roger II,38.0787177,Basilian,unknown,2,Male,,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.571_14.903.html,,Bâtarnû (unknown)|Paternio (unknown)|Castrum Paternionis (unknown),0.0,Abbey,Abbey of Saint Agatha of Catania,,Saint Nicholas,associated_modern,before 1174,1174,Saint Nicholas of Paternò,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Geoffrey Secretus (Male),monastery,San Nicolò of Paternò,14.896241,Paternò,abbey,,documentary,draft,Reign of King William II,37.56779,Basilian,unknown,2,Male,,Val Demone,unknown,Catania
http://www.geonames.org/maps/google_37.933_15.01.html,,Castrum Aurichelle (unknown)|Castrum Roccellae (unknown),0.0,Abbey,,,Saint Nicholas,associated_modern,before 1112,1112,Saint Nicholas of Pellera,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Countess and Regent Adelasia (Female),monastery,San Nicola di Pellera,15.010865,Roccella Valdemone,abbey,,documentary,draft,Regency of Countess Adelasia,37.933354,Basilian,unknown,2,Male,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.655_12.59.html,,Mâzar (unknown)|Castrum Maczarie (unknown),2.0,Abbey,,,Saint Nicholas,representative,c. 1100?,1109,Saint Nicholas Regale,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Nicolò Regale,12.586792,Mazara,abbey,,"documentary, archaeological",draft,,37.6537615,Basilian,generic_handheld_gps,2,Male,1091,Val di Mazara,unknown,Trapani
http://www.geonames.org/maps/google_38.235_15.469.html,,Gibiso (unknown)|Gesso (unknown)|Ibiso (unknown)|Gysa (unknown)|Gypsus (unknown)|Gypso (unknown),0.0,Abbey,,,Saint Nicholas,associated_modern,1131,1131,Saint Nicholas of Ysa,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Nicola di Ysa,15.4688599,Gesso?,abbey,"Luigi Santagati, _Viabilità e topografia della Sicilia antica_, vol. 2 (Caltanissetta, 2013), 93 (s.v. ""Gesso""), places Ysa 9 kilometers (approximately 5.5 miles) northwest of Messina.",documentary,draft,Reign of King Roger II,38.2348833,Basilian,unknown,,Male,1131,Val Demone?,unknown,Messina?
http://www.geonames.org/maps/google_38.017_14.598.html,,San Filadelfo (unknown)|San Filadelfio (unknown)|Philadelphos (unknown)|Filad.nt (unknown)|Filadalf (unknown)|Filadelfus (unknown)|Castrum Sancti Filadelli (unknown)|Castrum Sancti Filodelli (unknown)|Philatellus (unknown)|Filadellus (unknown)|Fradellus (unknown)|Tre Santi (unknown),703.0,Abbey,,,Saint Pancras,representative,1131,1131,Saint Pancras of San Fratello,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Pancrazio di San Fratello,14.5972855386231,San Fratello,abbey,,"documentary, archaeological",draft,Reign of King Roger II,38.0328919780564,Basilian,generic_handheld_gps,2,Male,1131,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.865_12.468.html,,,0.0,Abbey,,,Saint Pantaleon,associated_modern,before 1098,1098,Saint Pantaleon of the Presbyter Scholarios,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Scholarios (Male),monastery,San Pantaleone del Presbitero Scholarios,12.4681852,Motya?,abbey,"Luigi Santagati, _Viabilità e topografia della Sicilia antica_, vol. 2 (Caltanissetta, 2013), 150 (s.v. ""San Pantalleo""), equates San Pantaleo with Motia or Mozia.",documentary,draft,Reign of Count Roger I,37.8676528,Basilian,unknown,,Male,,Val di Mazara?,unknown,Trapani?
http://www.geonames.org/maps/google_38.094_14.68.html,,,88.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-san-pietro-di-deca/,Saint Peter,representative,1131,1131,Saint Peter of Deca,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Pietro di Deca,14.686714,Torrenova,abbey,,documentary,draft,Reign of King Roger II,38.085164,Basilian,generic_handheld_gps,2,Male,1131,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_37.679_13.603.html,,Qaṣr Nubut (unknown)|Qasr-Nubu (unknown)|Castrum Castrinovi (unknown)|Qasr al-Gadid (unknown)|Qasr al Jadid (unknown)|Castrum Novum (unknown),0.0,Abbey,,,Saint Peter,associated_modern,1131,1131,Saint Peter of Largo Flumine,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Pietro di Largo Fiumine,13.6040968,Castronovo di Sicilia?,abbey,,documentary,draft,Reign of King Roger II,37.6798925,Basilian,unknown,,Male,1131,Val di Mazara?,unknown,Palermo?
http://www.geonames.org/maps/google_37.958_15.323.html,,Palachorion (unknown)|Calatabiet (unknown)|Calatabieth (unknown),142.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-dei-ss-pietro-e-paolo-presso-casalvecchio-siculo/,"Saint Peter, Saint Paul",representative,1115,1115,Saints Peter and Paul of Agrò,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Count Roger II (Male),monastery,Santi Pietro e Paolo d'Agrò,15.3084088,Casalvecchio Siculo,abbey,"Antonino Tranchina, ""L’igumeno Theostíriktos e il «franco» Girardo ai Ss. Pietro e Paolo di Agrò,"" Arte medievale 6 (2016): 61-68 has recently argued for a construction date of 1169-1172.","documentary, archaeological",draft,Reign of Count Roger II,37.9470811,Basilian,generic_handheld_gps,2,Male,1115,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.051_15.438.html,,Gitala (unknown),237.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-dei-ss-pietro-e-paolo-di-itala/,"Saint Peter, Saint Paul",representative,1092,1092,Saints Peter and Paul of Italà,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Count Roger I (Male),monastery,Santi Pietro e Paolo di Italà,15.440424,Italà,abbey,,"documentary, archaeological",draft,Reign of Count Roger I,38.046484,Basilian,generic_handheld_gps,1,Male,1092,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.073_14.742.html,,Frasano (unknown)|Flacianò (unknown)|Frasino (unknown),523.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-san-filippo-di-demenna/,Saint Philip,representative,1090,1090,Saint Philip of Fragalà,"Cusa, Salvatore, ed. I diplomi greci ed arabi di Sicilia pubblicati nel testo originale. Palermo: Stabilimento tip. Lao, 1868. pp. 389|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Count Roger I (Male),monastery,San Filippo di Fragalà,14.741713,Frazzanò,abbey,"This monastery may have been a center of hagiographical research. _Le pergamene greche esistenti nel grande archivio di Palermo, tradotte ed illustrate_, ed. Giuseppe Spata (Palermo, 1864), 191: Adelasia concedes to the community the right to construct mills in the Panagia River.","documentary, archaeological",draft,Norman Conquest of Sicily,38.0705092,Basilian,generic_handheld_gps,2,Male,1090,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.165_15.501.html,,,0.0,Abbey,,,Saint Philip,associated_modern,1100,1100,Saint Philip the Great,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Count Roger I (Male),monastery,San Filippo Magno,15.5003272,San Filippo Superiore?,abbey,"Luigi Santagati, _Viabilità e topografia della Sicilia antica_, vol. 2 (Caltanissetta, 2013), 147 (s.v. ""San Filippo""), places San Filippo Magno at San Filippo Superiore.",documentary,draft,Reign of Count Roger I,38.1654608,Basilian,unknown,,Male,1100,Val Demone?,unknown,Messina
http://www.geonames.org/maps/google_38.144_15.281.html,,Santa Lucia del Mela (unknown)|Castrum Maccaruni (unknown)|Castrum Sanctae Luciae (unknown),0.0,Abbey,Bishopric of Lipari,,Saint Philip,associated_modern,before 1101,1101,Saint Philip,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",Count Roger I (Male),monastery,San Filippo di Santa Lucia,15.2730725,Santa Lucia del Mela,abbey,,documentary,draft,Regency of Countess Adelasia,38.1697389,Basilian,unknown,2,Male,,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.05_14.867.html,,Massîni (unknown),0.0,Abbey,,http://www.medioevosicilia.eu/markIII/fortezza-del-san-salvatore-di-messinafortezza-del-san-salvatore-di-messina/,Christ,associated_modern,1131,1131,Christ the Savior in Lingua Phari,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",King Roger II (Male),monastery,Santissimo Salvatore in Lingua Phari,15.562538,Messina,abbey,"_Vita Bartholomei abbatis_ in _Schriftquellen zur Kunstgeschichte des 11. und 12. Jahrhunderts für Deutschland, Lothringen und Italien_ ed. Otto Lehmann-Brockhaus, 2 vols. (Berlin, 1938), 470. The monastery had been converted into a fortress by Charles V in the 1540s. The twelfth-century monastery was completely destroyed by the explosion of a powder magazine. After some time, the monks were relocated to a new location in 1573, a complex in the baroque style situated in the Charybdis neighborhood. [Is this the Greek monastery to which Abulafia, ""Norman Kingdom of Africa,"" 29, refers when he writes, ""The Greek monastery of San Salvatore in Messina was permitted by the crown to send part of its wheat surplus to the hungry towns of north Africa, and not to a Christian destination, in order to obtain wax, probably for liturgical use.""?]",documentary,draft,Reign of King Roger II,38.196592,Basilian,unknown,1,Male,1131,Val Demone,unknown,Messina
,,,,Abbey,,,Saint Nicholas,,1080,1080,Saint Nicholas of Butana,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 42",,monastery,San Nicola Butana,,,abbey,,documentary,draft,Norman Conquest of Sicily,,Basilian,,,Male,1080,,,
http://www.geonames.org/maps/google_37.817_13.583.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),55.0,Abbey,,,Christ,representative,,,Christ the Savior in Palermo,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,Santissimo Salvatore di Palermo,13.3586443,Palermo,abbey,,documentary,draft,,38.1143913,Basilian,generic_handheld_gps,2,Female,,Val di Mazara,unknown,Palermo
http://www.geonames.org/maps/google_37.902_15.137.html,,,495.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-san-salvatore-della-placa-presso-francavilla-di-sicilia/,Christ,representative,1092,1092,Christ the Savior of Placa,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 7|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,Santissimo Salvatore della Placa,15.1010408,Francavilla di Sicilia,abbey,"This monastery is located near Francavilla, in Contrada Badiazza, on a steep and inaccessible road. Little is known about the community. It was abandoned in the 18th century. Visited in July 2016. It seems that it is reachable (according to etnanatura's website) but that you need to leave about 2 hours fr the 2.2 kilometer walk (includes going and returning). Do this in off season or early in the AM.","documentary, archaeological",draft,Reign of Count Roger I,37.9153099,Basilian,google_earth,2,Male,1092,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.05_14.867.html,,Massîni (unknown)|Briga (unknown)|Briculo (unknown),144.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-di-santo-stefano-briga-o-briculo/,Saint Steven,representative,1134,1134,Saint Steven of Messina,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,Santo Stefano di Messina,15.478462,Messina,abbey,,"documentary, archaeological",draft,Reign of King Roger II,38.100772,Basilian,generic_handheld_gps,1,Male,1134,Val Demone,unknown,Messina
http://www.geonames.org/maps/google_38.221_15.238.html,,Milâs (unknown)|Milatium (unknown)|Castrum Melacii (unknown),0.0,Abbey,,,Saint Theodore,associated_modern,1131,1131,Saint Theodore of Milazzo,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43",,monastery,San Teodoro di Milazzo,15.268428,Milazzo,abbey,,documentary,draft,Reign of King Roger II,38.187244,Basilian,unknown,2,Male,1131,Val Demone,unknown,Messina
